model_name,fold,dice_bce_focal,train_metric,val_metric,test_metric,train_loss,val_loss,test_loss,stopped_epoch,mse_vector_loss,transform,weight_decay,stop_patience,scheduler_patience,scheduler_factor,lr,loss_weight,dataset,jensen_vector_y,mse_vector_loss_y,loss_type
unetpp_resnet50,3,"3, 1, 0",0.7224243283271791,0.5829542875289917,0.5829542875289917,0.8579100030354965,1.2778958082199097,1.2778958082199097,64,255.1365966796875,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,0,"1, 0, 0",0.7631853222846985,0.6897175908088684,0.6897175908088684,0.23681459289330706,0.31028236334140485,0.31028236334140485,52,155.1436767578125,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,1,"1, 0, 0",0.5517237186431885,0.5803655385971069,0.5803655385971069,0.4482763149799445,0.4196344384780297,0.4196344384780297,49,160.99388122558594,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,2,"1, 0, 0",0.7155865430831909,0.6865253448486328,0.6865253448486328,0.2844133889063811,0.31347463910396284,0.31347463910396284,87,543.4887084960939,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,3,"1, 0, 0",0.7275717854499817,0.6650233268737793,0.6650233268737793,0.27242823518239534,0.33497674419329715,0.33497674419329715,67,273.88330078125,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,0,"1, 0, 0",0.7083666324615479,0.6399838328361511,0.6399838328361511,0.29163336677428997,0.3600161625788762,0.3600161625788762,94,315.5939636230469,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,1,"1, 0, 0",0.7168511152267456,0.6098146438598633,0.6098146438598633,0.28314882134779906,0.3901853400927324,0.3901853400927324,114,139.34622192382812,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,2,"1, 0, 0",0.7630822658538818,0.6859523057937622,0.6859523057937622,0.2369178464779487,0.3140477331785055,0.3140477331785055,105,573.0194091796875,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,3,"1, 0, 0",0.7217823266983032,0.648926854133606,0.648926854133606,0.27821768247164214,0.3510731985935798,0.3510731985935798,83,267.34603881835943,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,0,"1, 0, 0",0.4891862571239471,0.5877291560173035,0.5877291560173035,0.5108137864332932,0.4122708531526419,0.4122708531526419,51,318.3102722167969,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,1,"1, 0, 0",0.7018342614173889,0.6359061002731323,0.6359061002731323,0.2981657164219098,0.36409391118929935,0.36409391118929935,62,139.15287780761722,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,2,"1, 0, 0",0.7096050977706909,0.6568110585212708,0.6568110585212708,0.2903948120581798,0.3431890377631554,0.3431890377631554,50,334.90484619140625,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,3,"1, 0, 0",0.7715368866920471,0.6159058809280396,0.6159058809280396,0.2284632783669691,0.38409420389395493,0.38409420389395493,63,300.5782165527344,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,0,"1, 0, 0",0.714712381362915,0.6414860486984253,0.6414860486984253,0.2852876507318937,0.35851391691427964,0.35851391691427964,74,193.2707977294922,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,1,"1, 0, 0",0.7030192613601685,0.5609650015830994,0.5609650015830994,0.2969807386398315,0.43903501675679135,0.43903501675679135,61,218.4917755126953,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,2,"1, 0, 0",0.7605322599411011,0.684903621673584,0.684903621673584,0.23946785773986426,0.3150964860732739,0.3150964860732739,97,479.28656005859375,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,3,"1, 0, 0",0.6943023800849915,0.6355410814285278,0.6355410814285278,0.30569754731960785,0.3644589116940132,0.3644589116940132,88,177.42990112304688,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,0,"3, 1, 1",0.7006871700286865,0.6258341073989868,0.6258341073989868,0.9219106611533042,1.1758216986289391,1.1758216986289391,95,390.4855651855469,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,1,"3, 1, 1",0.8019479513168335,0.634724497795105,0.634724497795105,0.6198284224821969,1.1168063856088195,1.1168063856088195,102,108.76703643798828,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,2,"3, 1, 1",0.6340388059616089,0.6504417657852173,0.6504417657852173,1.1328950409705822,1.148753977738894,1.148753977738894,55,355.21234130859375,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet34,3,"3, 1, 1",0.6961134076118469,0.6121723055839539,0.6121723055839539,0.9429043500851362,1.19643811079172,1.19643811079172,67,251.02609252929688,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,0,"3, 1, 1",0.7322282195091248,0.6214426755905151,0.6214426755905151,0.8380694565100547,1.2310915497633128,1.2310915497633128,50,203.4555206298828,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,1,"3, 1, 1",0.6187512278556824,0.5394020080566406,0.5394020080566406,1.235799470008948,1.4138656029334435,1.4138656029334435,55,181.81491088867188,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,2,"3, 1, 1",0.6922778487205505,0.6557938456535339,0.6557938456535339,0.9517883589634528,1.1683651781999147,1.1683651781999147,61,453.6060791015625,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unet_resnet50,3,"3, 1, 1",0.7222912907600403,0.5782743692398071,0.5782743692398071,0.8691204320161771,1.3073982046200678,1.3073982046200678,111,193.55581665039062,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,0,"3, 1, 1",0.6798985004425049,0.6773881912231445,0.6773881912231445,1.0014342283591249,1.0219526015795195,1.0219526015795195,52,408.8789978027344,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,1,"3, 1, 1",0.750533401966095,0.6036990880966187,0.6036990880966187,0.782790332268446,1.21461261006502,1.21461261006502,58,129.61865234375,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,2,"3, 1, 1",0.6162555813789368,0.6152167916297913,0.6152167916297913,1.1924862235020368,1.2792674142580769,1.2792674142580769,47,621.0836181640625,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet34,3,"3, 1, 1",0.7811574935913086,0.5480791330337524,0.5480791330337524,0.6775780912393179,1.4080229584987347,1.4080229584987347,80,234.18263244628903,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,0,"3, 1, 1",0.6887919902801514,0.648753821849823,0.648753821849823,0.9716741282206316,1.1552007840229914,1.1552007840229914,61,148.71951293945312,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,1,"3, 1, 1",0.6645820140838623,0.5870161056518555,0.5870161056518555,1.04775886122997,1.2591039354984577,1.2591039354984577,57,134.2933349609375,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,2,"3, 1, 1",0.720997154712677,0.6913731098175049,0.6913731098175049,0.8605439338164452,1.0266674986252418,1.0266674986252418,74,498.7970886230469,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
unetpp_resnet50,3,"3, 1, 1",0.7384631633758545,0.5911234021186829,0.5911234021186829,0.8106711269953312,1.2885105495269482,1.2885105495269482,53,365.08306884765625,./transforms/train_transform512.yml,5e-06,20,8,0.1,0.0003,1.0,inbreast,,,
fpn_densenet121,0,"3, 1, 0",0.7845270037651062,0.6591634750366211,0.6591634750366211,0.6569729894399643,1.0625690244711363,1.0625690244711363,40,412.9676818847656,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,22.366865158081055,931.7644653320312,
fpn_densenet121,1,"3, 1, 0",0.8347223997116089,0.6384555697441101,0.6384555697441101,0.5035675918826691,1.1017086872687707,1.1017086872687707,56,104.0209732055664,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,13.6254301071167,137.37806701660156,
fpn_densenet121,2,"3, 1, 0",0.6744855046272278,0.5653839111328125,0.5653839111328125,0.9890786990141256,1.4015061328044305,1.4015061328044305,37,415.57379150390625,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,16.126108169555664,563.1484375,
fpn_densenet121,3,"3, 1, 0",0.830154538154602,0.6267907023429871,0.6267907023429871,0.5181500755059414,1.1662550809291692,1.1662550809291692,66,323.1884460449219,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,16.785728454589847,304.7522277832031,baseline
fpn_dpn68,0,"3, 1, 0",0.6901443004608154,0.6611530184745789,0.6611530184745789,0.9428761116205118,1.0635967071239765,1.0635967071239765,64,377.0726623535156,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,23.66848564147949,907.956787109375,baseline
fpn_dpn68,1,"3, 1, 0",0.6813552379608154,0.4539597630500794,0.4539597630500794,0.969362980280167,1.6562903660994308,1.6562903660994308,33,115.59284973144531,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,11.332510948181152,136.50457763671878,baseline
fpn_dpn68,2,"3, 1, 0",0.7380638122558594,0.6236146092414856,0.6236146092414856,0.7969326804845761,1.2564606024668767,1.2564606024668767,80,615.5050659179688,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.585867881774902,595.2012939453125,baseline
fpn_dpn68,3,"3, 1, 0",0.7857100367546082,0.5946637988090515,0.5946637988090515,0.6524407664934794,1.245039673951956,1.245039673951956,76,214.9381866455078,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.040398597717285,301.353515625,baseline
fpn_efficientnet-b3,0,"3, 1, 0",0.833033561706543,0.6608788371086121,0.6608788371086121,0.5121175386966803,1.0589971106785994,1.0589971106785994,74,417.1719665527344,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,22.421186447143555,828.6394653320312,baseline
fpn_efficientnet-b3,1,"3, 1, 0",0.867895781993866,0.6149134039878845,0.6149134039878845,0.4042339833118977,1.1735604657576637,1.1735604657576637,56,108.87323760986328,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.06009006500244,145.259765625,baseline
fpn_efficientnet-b3,2,"3, 1, 0",0.7184658050537109,0.5431249737739563,0.5431249737739563,0.8559655891014979,1.4712389501241536,1.4712389501241536,41,215.5453643798828,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.406790733337402,254.63107299804688,baseline
fpn_efficientnet-b3,3,"3, 1, 0",0.8708961009979248,0.6385786533355713,0.6385786533355713,0.3937405502566925,1.1502803472372205,1.1502803472372205,66,184.60581970214844,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.317538261413574,218.4709625244141,baseline
fpn_resnet34,0,"3, 1, 0",0.7029790878295898,0.65570467710495,0.65570467710495,0.9140381178794764,1.0880214686577137,1.0880214686577137,50,516.3443603515625,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,27.340198516845703,1490.847412109375,baseline
fpn_resnet34,1,"3, 1, 0",0.816585123538971,0.6458138823509216,0.6458138823509216,0.5593564552374375,1.0768641852415526,1.0768641852415526,74,115.55848693847656,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.210454940795898,168.43679809570312,baseline
fpn_resnet34,2,"3, 1, 0",0.8026745915412903,0.6149778366088867,0.6149778366088867,0.5996348181596171,1.2743833385981047,1.2743833385981047,86,438.8086242675781,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.425694465637207,358.7152099609375,baseline
fpn_resnet34,3,"3, 1, 0",0.7913855910301208,0.6054180264472961,0.6054180264472961,0.6364873246504711,1.2121878495583167,1.2121878495583167,54,212.91177368164062,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,17.027313232421875,381.3858947753906,baseline
fpn_resnet50,0,"3, 1, 0",0.7770331501960754,0.650849461555481,0.650849461555481,0.6834389173831695,1.1035940211552842,1.1035940211552842,61,478.04449462890625,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,20.73858642578125,767.3419189453125,baseline
fpn_resnet50,1,"3, 1, 0",0.8405207395553589,0.6127462983131409,0.6127462983131409,0.4895775946669089,1.1802217157987451,1.1802217157987451,52,142.60401916503906,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.323770523071287,178.20896911621094,baseline
fpn_resnet50,2,"3, 1, 0",0.6741411089897156,0.6201075315475464,0.6201075315475464,0.9965950609781804,1.2657817304134371,1.2657817304134371,56,587.2443237304688,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,23.8590030670166,821.3679809570312,baseline
fpn_resnet50,3,"3, 1, 0",0.8200366497039795,0.6230643391609192,0.6230643391609192,0.5487927771531619,1.1627148664914644,1.1627148664914644,81,237.0641632080078,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.360503196716307,270.42498779296875,baseline
fpn_densenet121,0,"1, 0, 0",0.7597467303276062,0.6149242520332336,0.6149242520332336,0.2402532284076397,0.38507574108930737,0.38507574108930737,70,396.047119140625,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,21.939836502075195,1051.2213134765623,baseline
fpn_densenet121,1,"1, 0, 0",0.8033881783485413,0.6623198390007019,0.6623198390007019,0.1966118927185352,0.3376801541218391,0.3376801541218391,74,116.33421325683594,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,16.035186767578125,166.4203338623047,baseline
fpn_densenet121,2,"1, 0, 0",0.7711408138275146,0.6586756706237793,0.6586756706237793,0.2288592190314562,0.3413243523010841,0.3413243523010841,64,435.1344909667969,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.907362937927244,464.74859619140625,baseline
fpn_densenet121,3,"1, 0, 0",0.8097706437110901,0.5957402586936951,0.5957402586936951,0.1902293463548025,0.4042597481837639,0.4042597481837639,61,292.2317810058594,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,16.50911521911621,372.6776123046875,baseline
fpn_dpn68,0,"1, 0, 0",0.7463397383689879,0.6693561673164368,0.6693561673164368,0.2536602043188535,0.3306438624858856,0.3306438624858856,64,542.2839965820311,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,27.42199516296387,1211.1431884765625,baseline
fpn_dpn68,1,"1, 0, 0",3.8437354987763683e-07,5.38734298061172e-07,5.38734298061172e-07,0.9999996148622952,0.9999994589732244,0.9999994589732244,53,8.573850209359081e-06,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,6.578641205123862e-07,5.4110828386910725e-06,baseline
fpn_dpn68,2,"1, 0, 0",0.013501583598554134,0.00886168610304594,0.00886168610304594,0.9864984261683928,0.9911383161178002,0.9911383161178002,25,1.3498393297195437,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,0.2552251219749451,1.4192450046539309,baseline
fpn_dpn68,3,"1, 0, 0",0.7391648292541504,0.5441789627075195,0.5441789627075195,0.26083518526492977,0.4558210464624258,0.4558210464624258,63,256.89682006835943,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.577559471130373,294.0214538574219,baseline
fpn_efficientnet-b3,0,"1, 0, 0",0.8463132977485657,0.6777319312095642,0.6777319312095642,0.15368678783759093,0.3222680871303265,0.3222680871303265,73,382.54107666015625,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,22.66921615600586,684.0955200195312,baseline
fpn_efficientnet-b3,1,"1, 0, 0",0.7891836762428284,0.6040307879447937,0.6040307879447937,0.21081632452133375,0.3959692143476926,0.3959692143476926,43,106.37674713134766,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.512208938598633,162.6229248046875,baseline
fpn_efficientnet-b3,2,"1, 0, 0",0.7720791101455688,0.6411916017532349,0.6411916017532349,0.2279208875619448,0.3588084142941695,0.3588084142941695,53,343.3569030761719,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,14.105345726013185,271.15023803710943,baseline
fpn_efficientnet-b3,3,"1, 0, 0",0.8500951528549194,0.7020339965820312,0.7020339965820312,0.14990481505027184,0.2979660400977501,0.2979660400977501,64,273.55874633789057,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,18.057861328125,340.20843505859375,baseline
fpn_resnet34,0,"1, 0, 0",0.7361719012260437,0.6332064867019653,0.6332064867019653,0.2638280636224991,0.3667936256298652,0.3667936256298652,57,383.6248779296875,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,23.632211685180664,1076.0076904296877,baseline
fpn_resnet34,1,"1, 0, 0",1.1024567356798798e-05,9.688047612144146e-06,9.688047612144146e-06,0.9999889716123924,0.9999903165377104,0.9999903165377104,25,1.925138531078119e-05,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,9.39779909003846e-07,1.4155784811009653e-05,baseline
fpn_resnet34,2,"1, 0, 0",0.729471743106842,0.6268269419670105,0.6268269419670105,0.2705283233752617,0.3731730694954212,0.3731730694954212,48,356.3968811035156,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,18.116275787353516,428.8849792480469,baseline
fpn_resnet34,3,"1, 0, 0",0.7555615305900574,0.6702228784561157,0.6702228784561157,0.2444384327301612,0.3297770711091849,0.3297770711091849,50,232.82069396972656,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,16.11407470703125,310.1259460449219,baseline
fpn_resnet50,0,"1, 0, 0",0.6277357935905457,0.5848764777183533,0.5848764777183533,0.3722641987678332,0.4151235818862915,0.4151235818862915,47,485.3533020019531,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,25.432966232299805,928.6875610351562,baseline
fpn_resnet50,1,"1, 0, 0",0.7262992858886719,0.5754806399345398,0.5754806399345398,0.2737006407517653,0.4245193600654602,0.4245193600654602,67,125.15858459472656,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,13.356016159057615,148.50238037109375,baseline
fpn_resnet50,2,"1, 0, 0",0.7880915999412537,0.6343339085578918,0.6343339085578918,0.21190841304950225,0.36566601808254534,0.36566601808254534,75,312.2345275878906,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,17.035747528076172,439.8341979980469,baseline
fpn_resnet50,3,"1, 0, 0",0.7451302409172058,0.5969781279563904,0.5969781279563904,0.2548697002423115,0.4030219270632817,0.4030219270632817,55,222.73130798339844,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.232159614562988,311.36468505859375,baseline
fpn_densenet121,0,"2, 1, 1",0.8390841484069824,0.6660938262939453,0.6660938262939453,0.3318996821076442,0.7371681538911966,0.7371681538911966,106,390.9422607421875,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,22.29216194152832,935.6451416015624,baseline
fpn_densenet121,1,"2, 1, 1",0.8184663653373718,0.6274793744087219,0.6274793744087219,0.37547952509843385,0.7704949264342968,0.7704949264342968,53,112.63832092285156,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,14.386754035949707,153.97987365722656,baseline
fpn_densenet121,2,"2, 1, 1",0.7310203313827515,0.6309661269187927,0.6309661269187927,0.5561150342990191,0.931793233523002,0.931793233523002,42,473.536865234375,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,13.55496883392334,453.1961669921875,baseline
fpn_densenet121,3,"2, 1, 1",0.7798812389373779,0.6026502251625061,0.6026502251625061,0.4583906676524725,0.8554852776802503,0.8554852776802503,40,243.5591278076172,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,15.525986671447756,296.59344482421875,baseline
fpn_dpn68,0,"2, 1, 1",0.7979836463928223,0.6769818067550659,0.6769818067550659,0.4190737244028311,0.7050512685225561,0.7050512685225561,76,466.21185302734375,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,23.30368804931641,1029.832763671875,baseline
fpn_dpn68,1,"2, 1, 1",0.7958354353904724,0.615601122379303,0.615601122379303,0.4263923343939659,0.7949319642323714,0.7949319642323714,67,115.72097778320312,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,14.15992546081543,148.2486114501953,baseline
fpn_dpn68,2,"2, 1, 1",0.7242835164070129,0.5957845449447632,0.5957845449447632,0.5687604378431271,0.9868437372721158,0.9868437372721158,73,553.607666015625,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,13.388080596923828,478.45916748046875,baseline
fpn_dpn68,3,"2, 1, 1",0.669654130935669,0.5623288750648499,0.5623288750648499,0.6882286568482717,0.9239077476354746,0.9239077476354746,50,292.1996154785156,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,14.998420715332033,389.4568176269531,baseline
fpn_efficientnet-b3,0,"2, 1, 1",0.8348664641380309,0.6687855124473572,0.6687855124473572,0.34282177333266306,0.7281527175353124,0.7281527175353124,67,357.6687316894531,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,22.788530349731445,732.80126953125,baseline
fpn_efficientnet-b3,1,"2, 1, 1",0.8663771152496338,0.6203339099884033,0.6203339099884033,0.2772747155947563,0.7887088266702799,0.7887088266702799,86,105.44770050048828,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,14.54286289215088,138.42390441894528,baseline
fpn_efficientnet-b3,2,"2, 1, 1",0.7066313028335571,0.5609510540962219,0.5609510540962219,0.6054186729284433,1.0695525178542504,1.0695525178542504,38,253.09510803222656,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,12.154854774475098,211.2671661376953,baseline
fpn_efficientnet-b3,3,"2, 1, 1",0.8704326152801514,0.6490028500556946,0.6490028500556946,0.27109774259420544,0.7951247783807608,0.7951247783807608,61,155.3257293701172,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,16.070392608642578,215.5726318359375,baseline
fpn_resnet34,0,"2, 1, 1",0.6366190314292908,0.5914425849914551,0.5914425849914551,0.7752823042563903,0.8755422028211447,0.8755422028211447,36,437.3252258300781,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,25.70954895019531,1124.379150390625,baseline
fpn_resnet34,1,"2, 1, 1",0.7640169262886047,0.6831457614898682,0.6831457614898682,0.501286526903128,0.6523398481882535,0.6523398481882535,49,141.29696655273438,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,16.96837043762207,213.2865295410156,baseline
fpn_resnet34,2,"2, 1, 1",0.6865024566650391,0.5742390751838684,0.5742390751838684,0.6450333878015861,1.0122921420977666,1.0122921420977666,35,399.87237548828125,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,13.176613807678224,336.0546569824219,baseline
fpn_resnet34,3,"2, 1, 1",0.7813156247138977,0.591268002986908,0.591268002986908,0.4525852035253476,0.8778578272232642,0.8778578272232642,42,247.9981384277344,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,15.08803939819336,290.01513671875,baseline
fpn_resnet50,0,"2, 1, 1",0.7934509515762329,0.6369981169700623,0.6369981169700623,0.429897777736187,0.7879999234126165,0.7879999234126165,67,424.2702331542969,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,23.09021759033203,966.3878173828124,baseline
fpn_resnet50,1,"2, 1, 1",0.8315110802650452,0.6481564044952393,0.6481564044952393,0.3505230568922483,0.7274373941696607,0.7274373941696607,93,126.51750946044922,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,14.27645492553711,160.98509216308594,baseline
fpn_resnet50,2,"2, 1, 1",0.6502569317817688,0.5360031127929688,0.5360031127929688,0.7290069904082861,1.1066734332304735,1.1066734332304735,42,409.2580261230469,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,15.70286464691162,414.0472717285156,baseline
fpn_resnet50,3,"2, 1, 1",0.7971386909484863,0.5893656015396118,0.5893656015396118,0.42077284516432345,0.8913720479378333,0.8913720479378333,39,163.07254028320312,./transforms/aggressive.yml,5e-06,25,10,0.1,0.0003,1.0,inbreast,15.651673316955565,243.63267517089844,baseline
fpn_densenet121,0,"1, 0, 0",0.8151546120643616,0.6588842272758484,0.6588842272758484,0.18484538946396264,0.3411157750166379,0.3411157750166379,92,350.3460693359375,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,23.057920455932614,924.2049560546876,baseline
fpn_densenet121,1,"1, 0, 0",0.7901103496551514,0.6818290948867798,0.6818290948867798,0.20988978560154253,0.31817087760338414,0.31817087760338414,100,149.8902130126953,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,16.974536895751953,228.2002716064453,baseline
fpn_densenet121,2,"1, 0, 0",0.818384051322937,0.6775336265563965,0.6775336265563965,0.18161596854527792,0.3224664399257073,0.3224664399257073,105,564.8076171875,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.571012496948242,441.2388000488281,baseline
fpn_densenet121,3,"1, 0, 0",0.7020031809806824,0.6200531721115112,0.6200531721115112,0.2979969772008749,0.37994691958794224,0.37994691958794224,48,195.1385498046875,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,17.982473373413086,318.1148681640625,baseline
fpn_dpn68,0,"1, 0, 0",0.656269371509552,0.6495354175567627,0.6495354175567627,0.3437305612441821,0.35046461683053237,0.35046461683053237,57,350.550537109375,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,28.425796508789066,1136.9078369140625,baseline
fpn_dpn68,1,"1, 0, 0",0.8025229573249817,0.6425440907478333,0.6425440907478333,0.1974770357975593,0.35745585652498096,0.35745585652498096,86,108.85472869873048,./transforms/aggressive.yml,5e-06,25,15,0.1,0.0003,1.0,inbreast,15.854484558105467,153.07583618164062,baseline
